"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LTBP4",30.8939469157942,0.509844562239241,0.182845820490163,2.78838510430525,0.00529715334452796,0.327437990459426
"PNO1",83.1031359322379,-0.204360359939469,0.073516718507828,-2.77978076398647,0.00543956083852026,0.334684090481177
"CABLES1",9.32221902248083,0.596138493944683,0.214805591185226,2.77524663420253,0.00551598597701689,0.337822366979513
"FBXL15",34.7594340157033,0.219889215507484,0.0795387972147999,2.76455293777775,0.00570008573152874,0.347371488908014
"LIG3",46.7863213286605,-0.253305297941327,0.0918683595937421,-2.75726375284687,0.00582873152945728,0.347371488908014
"LOC107506336",192.958219700734,-0.512544100839272,0.185693798149811,-2.76015734475833,0.00577735287039882,0.347371488908014
"LOC107507625",28.4860839620426,-0.513299748352562,0.185788335943927,-2.76282009709954,0.00573043417547587,0.347371488908014
"OXCT1",34.0019690322466,0.648173845658382,0.235047734985666,2.75762642723577,0.00582226937737029,0.347371488908014
"VPS13D",67.0393754524421,0.310994586496099,0.112681916148791,2.75993342255066,0.00578131420942332,0.347371488908014
"GPR63",10.9889072230803,0.681502470378256,0.24767684876208,2.75157922019959,0.00593086728325485,0.351880474082397
"ADCY4",156.5999002527,0.269016483763573,0.0979213418758893,2.74727121391513,0.00600934185963578,0.353371195705002
"CDKN2C",92.0128554955405,-0.214419846593887,0.0781711694802732,-2.7429530352363,0.00608893933908544,0.353371195705002
"EMILIN2",82.0394057652207,0.336983822215443,0.122749671361333,2.74529307067127,0.00604568810253308,0.353371195705002
"OLFM1",12.1197515426502,0.456389625078674,0.166383954167421,2.74299061686826,0.00608824251560217,0.353371195705002
"TSC2",47.2356644928591,0.203010089366716,0.07394679038839,2.74535362928462,0.00604457247147944,0.353371195705002
"FMN2",6.95768405671293,0.633253458171489,0.230995534477154,2.74140995671118,0.00611761258121843,0.353491613932143
"MLYCD",41.8826100835045,0.338274197259516,0.123587898211783,2.73711424948617,0.0061980763250933,0.355053596381422
"NAGPA",62.3869299780224,0.205808976890828,0.0751708429313251,2.73788305232724,0.00618360608795853,0.355053596381422
"ACOT8",8.92410628852566,-0.425105378358897,0.155718479500888,-2.72996101504107,0.0063341815577571,0.360736759667579
"DCAKD",18.586955835628,-0.29223906759927,0.107088089109076,-2.72895958860191,0.006353448925011,0.360736759667579
"RBM15B",11.0386134774553,0.3740763787082,0.13714234494799,2.72765044851804,0.00637871621684583,0.360736759667579
"GYPA",18.0643583178685,-0.999784852089246,0.366964858262248,-2.72447028531206,0.0064404725537741,0.362685933218889
"CTNND1",140.58513549084,0.315343553091735,0.116041943307432,2.71749631300374,0.00657778882632154,0.362733665982628
"HBM",126.754080145678,-0.827579867182872,0.304499487186873,-2.71783665328468,0.00657102695912263,0.362733665982628
"RIC8A",11.9376036433912,-0.596696656017028,0.219459316527992,-2.71893973542435,0.00654915390947031,0.362733665982628
"STAT3",220.026618693964,0.313385112218573,0.115244093056711,2.7193160526185,0.00654170689788613,0.362733665982628
